preprocessed_message,label
my house here sky quite dark liao if raining then got excuse not run already rite hee,0
do not late love mum,0
jus finish bathing,0
it has issues right now ill fix for her by tomorrow,0
want the latest video handset 750 anytime any network mins half price line rental reply or call 08000930705 for delivery tomorrow,1
hey no ad crap nite was borin without ya boggy with me you boring biatch thanx but you wait til nxt time il ave ya,0
yeh indians was nice though it did kane me off bit he he we shud go out drink sometime soon mite hav go da works laugh soon love pete,0
do not understand your message,0
ok thk got it then you wan me come now or wat,0
mark works tomorrow he gets out at his work is by your house so he can meet you afterwards,0
hi mom we might be back later than ltgt,0
what your plan for pongal,0
no to be nosy guess do not know am over reacting if am freaked,0
block breaker now comes in deluxe format with new features and great graphics from tmobile buy for just £5 by replying get bbdeluxe and take the challenge,1
yes trust you to buy new stuff as soon as possible so can try it out,0
aight sorry take ten years to shower what is the plan,0
and that is fine got enough bud to last most of the night at least,0
new car and house for my parentsi have only new job in hand,0
its valentine game send dis message to all you are friends if answers same then someone really loves you ques which colour suits me the best,0
do not hesitate you know this is the second time she has had weakness like that so keep notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing,0
wot you up thout you were going to call me txt bak love,0
freemsg 1month unlimited free calls activate smartcall txt call to no 68866 subscriptn3gbpwk unlimited calls help 08448714184 stoptxt stop landlineonly,1
thank you so much for all you do with selflessness love you plenty,0
university of southern california,0
thanx you darlini am cool thanx few birthday drinks nite 2morrow off take care you soonxxx,0
you saying should re order the slippers cos had to pay for returning it,0
had your mobile 11mths update for free to oranges latest colour camera mobiles unlimited weekend calls call mobile upd8 on freefone 08000839402 or 2stoptx,1
hi wk been ok on hols now yes on for bit of run forgot that have hairdressers appointment at four so need to get home shower beforehand does that because prob for you,0
good afternoon my boytoy how are you feeling today better hope are you being my good boy are you my obedient slave do you please your queen,0
yo my trip got postponed you still stocked up,0
mmm so yummy babe nice jolt to the suzy,0
swhrt how you deyhope you are ok tot about you 2daylove misstake care,0
call me when you get the chance plz lt3,0
in the end she might still vomit but its okay not everything will come out,0
have lost 10 kilos as of today,0
it is cool we can last little while getting more any time soon,0
calls you later afternoon onwords mtnl service get problem in south mumbai can hear you but you cannt listen me,0
pls do not forget to study,0
give one miss from that number please,0
looks like you found something to do other than smoke great job,0
check out choose your babe videos smsshsexnetun fgkslpopw fgkslpo,1
annoying is not it,0
download as many ringtones as you like no restrictions 1000s choose you can even send yr buddys txt sir to 80082 £3,1
go and sleep well take rest,0
sorry cannot take your call right now it so happens that there 2waxsto do wat you want she can come and ill get her medical insurance and she will be able to deliver and have basic care am currently shopping for the right medical insurance for her so just give me til friday morning that is when ill see the major person that can guide me to the right insurance,0
well done and love ya all,0
anytime lor,0
hey tomorrow maybe can meet you at yck,0
lol oops sorry have fun,0
so could kiss and feel you next to me,0
well am going to be an aunty,0
oh ok wait me there my lect have not finish,0
you studying in sch or going home anyway will going sch later,0
thank you,0
same wana plan trip sometme then,0
sent me de webadres for geting salary slip,0
on tuesday night you real,0
will let you know when it kicks in,0
keep you are problems in you are heart bcoz nobody will fight for you only you amp you have to fight for you are self amp win the battle vivekanand 9t sd ham yeah give me call if you have got minute ham hi babe uawakefeellikw shitjustfound out via aletter thatmum gotmarried 4thnovbehind ourbacks fuckinniceselfishdeviousbitchanywayil call you,0
why do not you wait til at least wednesday to see if you get your,0
ill drinkpa then what doing need srs model pls send it to my mail id pa,0
am going to miss you so much,0
can you let me know details of fri when you find out cos am not in tom or fri mentionned chinese thanks,0
got meh when,0
hello beautiful you ok have kind of ad row wiv and he walked out the pub wanted night wiv you miss you,0
